Brain name,Time to update policy,Time since start of training,Time for last experience collection,Number of experiences used for training,Mean return
SingleSwingLearning,0.643,37688.120,75.533,10255,0.035
SingleSwingLearning,0.648,37772.983,74.445,10301,0.035
SingleSwingLearning,0.657,37863.140,79.006,10273,0.035
SingleSwingLearning,0.651,37948.636,74.737,10304,0.035
SingleSwingLearning,0.658,38031.930,72.395,10278,0.035
SingleSwingLearning,0.649,38116.571,73.853,10241,0.036
SingleSwingLearning,0.641,38202.296,74.557,10294,0.036
SingleSwingLearning,0.641,38284.368,71.220,10276,0.036
SingleSwingLearning,0.620,38369.403,74.388,10244,0.036
SingleSwingLearning,0.653,38455.293,75.098,10259,0.037
SingleSwingLearning,0.638,38537.968,71.825,10264,0.037
SingleSwingLearning,0.626,38619.941,71.495,10252,0.037
SingleSwingLearning,0.655,38700.602,70.486,10250,0.037
SingleSwingLearning,0.634,38787.107,75.872,10245,0.037
SingleSwingLearning,0.668,38867.280,70.097,10251,0.038
SingleSwingLearning,0.629,38947.841,69.899,10270,0.038
SingleSwingLearning,0.645,39032.853,74.126,10257,0.038
SingleSwingLearning,0.627,39117.258,73.648,10253,0.038
SingleSwingLearning,0.632,39199.653,71.617,10273,0.038
SingleSwingLearning,0.631,39286.785,76.677,10257,0.039
SingleSwingLearning,0.617,39380.545,82.671,10242,0.039
SingleSwingLearning,0.629,39466.812,76.129,10281,0.039
SingleSwingLearning,0.634,39555.128,77.916,10249,0.039
SingleSwingLearning,0.620,39639.644,74.417,10266,0.039
SingleSwingLearning,0.627,39726.486,77.164,10261,0.040
SingleSwingLearning,0.653,39808.196,71.748,10253,0.040
SingleSwingLearning,0.650,39889.419,70.927,10274,0.040
SingleSwingLearning,0.645,39970.705,70.721,10267,0.040
SingleSwingLearning,0.643,40052.061,70.946,10262,0.040
SingleSwingLearning,0.645,40140.592,77.613,10241,0.041
SingleSwingLearning,0.627,40228.751,77.863,10256,0.041
SingleSwingLearning,0.649,40319.351,79.973,10268,0.041
SingleSwingLearning,0.629,40406.413,76.496,10244,0.041
SingleSwingLearning,0.647,40494.904,78.153,10299,0.041
SingleSwingLearning,0.607,40584.375,79.379,10287,0.042
SingleSwingLearning,0.604,40674.500,80.203,10241,0.042
SingleSwingLearning,0.617,40763.256,78.831,10261,0.042
SingleSwingLearning,0.628,40847.837,74.464,10305,0.042
SingleSwingLearning,0.642,40931.570,73.768,10274,0.042
SingleSwingLearning,0.652,41014.312,71.856,10247,0.043
SingleSwingLearning,0.654,41096.165,71.365,10263,0.043
SingleSwingLearning,0.632,41176.382,70.304,10279,0.043
SingleSwingLearning,0.630,41256.732,70.349,10277,0.043
SingleSwingLearning,0.620,41335.277,68.369,10246,0.043
SingleSwingLearning,0.609,41413.508,68.155,10251,0.044
SingleSwingLearning,0.633,41495.721,71.471,10258,0.044
SingleSwingLearning,0.616,41584.262,78.477,10273,0.044
SingleSwingLearning,0.662,41666.770,73.615,10241,0.044
SingleSwingLearning,0.631,41749.692,74.042,10302,0.044
SingleSwingLearning,0.632,41834.722,75.569,10247,0.045
SingleSwingLearning,0.643,41923.479,78.937,10258,0.045
SingleSwingLearning,0.653,42012.217,79.539,10249,0.045
SingleSwingLearning,0.645,42105.440,82.254,10243,0.045
SingleSwingLearning,0.685,42197.115,80.467,10299,0.045
SingleSwingLearning,0.637,42281.963,75.226,10258,0.046
SingleSwingLearning,0.634,42369.994,77.303,10242,0.046
SingleSwingLearning,0.654,42461.468,80.697,10286,0.046
SingleSwingLearning,0.631,42555.725,83.341,10245,0.046
SingleSwingLearning,0.675,42648.072,81.287,10284,0.046
SingleSwingLearning,0.644,42736.168,77.086,10292,0.047
SingleSwingLearning,0.616,42827.858,80.686,10249,0.047
SingleSwingLearning,0.648,42917.740,78.918,10263,0.047
SingleSwingLearning,0.628,43005.516,76.441,10265,0.047
SingleSwingLearning,0.648,43097.269,80.681,10305,0.047
SingleSwingLearning,0.632,43189.117,80.935,10242,0.048
SingleSwingLearning,0.648,43282.984,82.538,10280,0.048
SingleSwingLearning,0.632,43376.501,82.350,10255,0.048
SingleSwingLearning,0.648,43468.500,80.375,10262,0.048
SingleSwingLearning,0.639,43557.599,77.882,10261,0.048
SingleSwingLearning,0.645,43648.553,79.824,10283,0.049
SingleSwingLearning,0.628,43734.818,76.430,10245,0.049
SingleSwingLearning,0.646,43818.984,73.851,10252,0.049
SingleSwingLearning,0.641,43909.054,79.696,10258,0.049
SingleSwingLearning,0.611,44000.034,80.258,10242,0.049
SingleSwingLearning,0.648,44089.257,78.472,10293,0.049
SingleSwingLearning,0.649,44178.933,79.178,10259,0.050
SingleSwingLearning,0.622,44263.836,74.802,10241,0.050
SingleSwingLearning,0.644,44348.792,75.251,10264,0.050
SingleSwingLearning,0.632,44437.184,77.546,10272,0.050
SingleSwingLearning,0.646,44526.951,78.778,10279,0.050
SingleSwingLearning,0.635,44620.881,83.149,10264,0.050
SingleSwingLearning,0.651,44712.893,81.198,10289,0.051
SingleSwingLearning,0.640,44803.867,80.376,10243,0.051
SingleSwingLearning,0.626,44892.746,77.965,10243,0.051
SingleSwingLearning,0.689,44978.550,75.422,10245,0.051
SingleSwingLearning,0.668,45065.453,76.160,10260,0.051
SingleSwingLearning,0.632,45156.761,81.211,10290,0.052
SingleSwingLearning,0.640,45246.245,79.385,10288,0.052
SingleSwingLearning,0.623,45338.595,81.522,10292,0.052
SingleSwingLearning,0.631,45431.540,82.038,10266,0.052
SingleSwingLearning,0.668,45522.700,79.895,10301,0.052
