Brain name,Time to update policy,Time since start of training,Time for last experience collection,Number of experiences used for training,Mean return
SaverLearning,3.085,10221.809,0.725,161,0.929
SaverLearning,3.045,10225.583,0.689,162,0.929
SaverLearning,3.125,10229.471,0.722,161,0.929
SaverLearning,3.064,10233.303,0.724,165,0.929
SaverLearning,3.096,10237.068,0.631,163,0.929
SaverLearning,3.122,10241.023,0.787,163,0.929
SaverLearning,3.013,10244.823,0.741,164,0.929
SaverLearning,3.000,10248.603,0.733,163,0.929
SaverLearning,3.073,10252.411,0.691,162,0.929
SaverLearning,3.088,10256.263,0.722,164,0.929
SaverLearning,3.065,10260.072,0.701,161,0.929
SaverLearning,3.127,10263.926,0.681,162,0.929
SaverLearning,3.076,10267.884,0.837,164,0.929
SaverLearning,3.093,10271.799,0.773,163,0.929
SaverLearning,3.015,10275.553,0.694,162,0.929
SaverLearning,2.992,10279.310,0.718,165,0.929
SaverLearning,3.075,10283.218,0.784,165,0.929
SaverLearning,3.016,10287.044,0.764,167,0.929
SaverLearning,3.028,10290.896,0.777,163,0.929
SaverLearning,3.048,10294.772,0.777,166,0.929
SaverLearning,3.113,10298.659,0.730,163,0.929
SaverLearning,3.046,10302.444,0.700,163,0.929
SaverLearning,3.054,10306.194,0.656,165,0.929
SaverLearning,3.115,10310.078,0.727,164,0.929
SaverLearning,3.073,10313.936,0.739,163,0.929
SaverLearning,3.026,10317.753,0.748,161,0.929
SaverLearning,3.065,10321.590,0.729,162,0.929
SaverLearning,3.054,10325.412,0.724,164,0.929
SaverLearning,3.070,10329.303,0.773,162,0.929
SaverLearning,3.074,10333.212,0.789,161,0.929
SaverLearning,3.029,10337.031,0.744,164,0.929
SaverLearning,2.996,10340.906,0.830,163,0.929
SaverLearning,3.005,10344.754,0.795,161,0.929
SaverLearning,2.996,10348.516,0.722,161,0.929
SaverLearning,3.072,10352.447,0.811,163,0.929
SaverLearning,3.049,10356.284,0.743,163,0.929
SaverLearning,3.036,10360.062,0.698,163,0.929
SaverLearning,3.033,10363.894,0.753,161,0.929
SaverLearning,2.982,10367.663,0.743,162,0.929
SaverLearning,3.002,10371.443,0.731,164,0.929
SaverLearning,2.972,10375.212,0.752,161,0.929
SaverLearning,3.006,10379.063,0.796,169,0.929
SaverLearning,2.996,10382.868,0.760,162,0.929
SaverLearning,3.036,10386.696,0.743,161,0.929
SaverLearning,3.100,10390.594,0.750,161,0.929
SaverLearning,3.050,10394.318,0.635,161,0.929
SaverLearning,3.084,10398.175,0.731,163,0.929
SaverLearning,3.061,10402.004,0.726,161,0.929
SaverLearning,3.094,10405.861,0.720,163,0.929
SaverLearning,3.027,10409.671,0.739,161,0.929
SaverLearning,3.048,10413.477,0.715,162,0.929
SaverLearning,3.054,10417.332,0.757,166,0.929
SaverLearning,3.130,10421.307,0.798,162,0.929
SaverLearning,3.051,10425.089,0.689,164,0.929
SaverLearning,3.062,10428.984,0.787,166,0.929
SaverLearning,3.032,10432.803,0.743,164,0.929
SaverLearning,3.065,10436.612,0.704,163,0.929
SaverLearning,3.021,10440.373,0.697,161,0.929
SaverLearning,3.088,10444.227,0.722,163,0.929
SaverLearning,3.100,10448.154,0.783,161,0.929
SaverLearning,3.095,10452.046,0.751,161,0.929
SaverLearning,3.078,10455.942,0.773,161,0.929
SaverLearning,3.039,10459.774,0.747,164,0.929
SaverLearning,3.069,10463.657,0.768,169,0.929
SaverLearning,3.060,10467.478,0.715,162,0.929
SaverLearning,3.138,10471.474,0.811,162,0.929
SaverLearning,3.118,10475.369,0.730,163,0.929
SaverLearning,3.049,10479.189,0.725,163,0.929
SaverLearning,3.054,10483.013,0.722,162,0.929
SaverLearning,3.170,10486.939,0.711,161,0.929
SaverLearning,3.079,10490.852,0.782,162,0.929
SaverLearning,3.023,10494.716,0.795,164,0.929
SaverLearning,3.124,10498.608,0.726,164,0.929
SaverLearning,3.072,10502.471,0.745,163,0.929
SaverLearning,3.053,10506.343,0.775,164,0.929
SaverLearning,3.128,10510.362,0.842,162,0.929
SaverLearning,3.065,10514.299,0.823,163,0.929
SaverLearning,3.081,10518.213,0.787,161,0.929
SaverLearning,3.025,10522.132,0.844,161,0.929
SaverLearning,3.051,10526.025,0.795,163,0.929
SaverLearning,3.100,10529.980,0.807,162,0.929
SaverLearning,3.058,10533.954,0.867,162,0.929
SaverLearning,3.050,10537.900,0.846,163,0.929
SaverLearning,3.070,10541.901,0.878,166,0.929
SaverLearning,3.081,10545.856,0.824,161,0.929
SaverLearning,3.078,10549.908,0.921,161,0.929
SaverLearning,3.064,10553.850,0.828,162,0.929
SaverLearning,3.069,10557.791,0.821,166,0.929
SaverLearning,3.085,10561.755,0.827,162,0.929
SaverLearning,3.023,10565.589,0.763,161,0.929
SaverLearning,3.065,10569.563,0.858,162,0.929
SaverLearning,3.088,10573.432,0.735,162,0.929
SaverLearning,3.093,10577.357,0.777,164,0.929
SaverLearning,3.087,10581.284,0.792,162,0.929
SaverLearning,3.005,10585.160,0.825,165,0.929
SaverLearning,3.024,10589.010,0.781,164,0.929
SaverLearning,3.012,10592.857,0.790,161,0.929
SaverLearning,3.116,10596.909,0.887,168,0.929
SaverLearning,3.105,10600.857,0.798,163,0.929
SaverLearning,2.989,10604.658,0.767,163,0.929
SaverLearning,3.018,10608.513,0.790,162,0.929
SaverLearning,3.108,10612.346,0.684,162,0.929
SaverLearning,3.039,10616.162,0.733,161,0.929
SaverLearning,2.995,10620.013,0.809,165,0.929
SaverLearning,3.035,10623.756,0.665,166,0.929
SaverLearning,3.080,10627.631,0.748,163,0.929
SaverLearning,3.108,10631.509,0.725,166,0.929
SaverLearning,3.080,10635.459,0.820,165,0.929
SaverLearning,3.133,10639.313,0.679,161,0.929
SaverLearning,3.071,10643.183,0.751,166,0.929
SaverLearning,3.077,10647.051,0.743,164,0.929
SaverLearning,3.153,10651.033,0.783,169,0.929
SaverLearning,3.097,10654.820,0.646,165,0.929
SaverLearning,3.074,10658.690,0.749,161,0.929
SaverLearning,3.074,10662.562,0.751,162,0.929
SaverLearning,3.101,10666.477,0.766,164,0.929
SaverLearning,3.095,10670.401,0.780,163,0.929
SaverLearning,3.115,10674.318,0.755,161,0.929
SaverLearning,3.019,10678.108,0.729,162,0.929
SaverLearning,3.100,10682.108,0.852,163,0.929
SaverLearning,3.130,10686.025,0.741,161,0.929
SaverLearning,3.090,10689.896,0.740,161,0.929
SaverLearning,3.051,10693.715,0.727,162,0.929
SaverLearning,3.000,10697.474,0.717,164,0.929
SaverLearning,3.072,10701.407,0.812,162,0.929
SaverLearning,3.090,10705.286,0.744,163,0.929
SaverLearning,3.062,10709.125,0.736,162,0.929
SaverLearning,3.088,10712.956,0.701,164,0.929
SaverLearning,3.066,10716.820,0.754,166,0.929
SaverLearning,3.073,10720.710,0.770,163,0.929
SaverLearning,3.076,10724.612,0.781,162,0.929
SaverLearning,3.065,10728.365,0.646,161,0.929
SaverLearning,3.038,10732.149,0.703,164,0.929
SaverLearning,3.129,10736.101,0.777,163,0.929
SaverLearning,3.089,10740.011,0.774,163,0.929
SaverLearning,3.075,10743.949,0.816,162,0.929
SaverLearning,3.090,10747.789,0.707,164,0.929
SaverLearning,3.081,10751.598,0.684,161,0.929
SaverLearning,3.083,10755.354,0.631,163,0.929
SaverLearning,3.069,10759.188,0.718,164,0.929
SaverLearning,3.054,10763.055,0.764,162,0.929
SaverLearning,3.106,10766.916,0.712,165,0.929
SaverLearning,3.063,10770.710,0.684,163,0.929
SaverLearning,3.140,10774.554,0.659,161,0.929
SaverLearning,3.059,10778.273,0.623,163,0.929
SaverLearning,3.120,10782.165,0.731,163,0.929
SaverLearning,3.086,10786.018,0.726,161,0.929
SaverLearning,3.049,10789.789,0.682,163,0.929
SaverLearning,3.046,10793.521,0.646,161,0.929
SaverLearning,3.090,10797.461,0.803,164,0.929
SaverLearning,3.035,10801.233,0.694,164,0.929
SaverLearning,3.031,10804.965,0.661,163,0.929
SaverLearning,3.067,10808.737,0.665,164,0.929
SaverLearning,3.109,10812.575,0.687,162,0.929
SaverLearning,3.023,10816.307,0.667,163,0.929
SaverLearning,3.103,10820.235,0.777,161,0.929
SaverLearning,3.028,10824.070,0.762,162,0.929
SaverLearning,3.132,10827.993,0.744,163,0.929
SaverLearning,3.040,10831.801,0.722,164,0.929
SaverLearning,3.053,10835.702,0.801,165,0.929
SaverLearning,3.042,10839.630,0.836,161,0.929
SaverLearning,2.998,10843.443,0.768,165,0.929
SaverLearning,3.067,10847.357,0.799,163,0.929
SaverLearning,3.077,10851.429,0.941,162,0.929
SaverLearning,3.141,10855.362,0.745,163,0.929
SaverLearning,3.017,10859.162,0.737,161,0.928
SaverLearning,3.006,10863.007,0.790,163,0.928
SaverLearning,3.067,10866.889,0.770,162,0.928
SaverLearning,3.066,10870.796,0.791,166,0.928
SaverLearning,3.090,10874.718,0.785,161,0.928
SaverLearning,3.044,10878.551,0.746,165,0.928
SaverLearning,3.082,10882.415,0.738,161,0.928
SaverLearning,3.120,10886.354,0.773,162,0.928
SaverLearning,3.065,10890.229,0.766,165,0.928
SaverLearning,3.131,10894.169,0.764,162,0.928
SaverLearning,2.999,10897.967,0.755,161,0.928
SaverLearning,3.138,10901.905,0.754,168,0.928
SaverLearning,3.174,10905.845,0.723,162,0.928
SaverLearning,3.058,10909.651,0.705,163,0.928
SaverLearning,3.158,10913.590,0.735,166,0.928
SaverLearning,3.101,10917.478,0.743,164,0.928
SaverLearning,3.070,10921.389,0.794,162,0.928
SaverLearning,3.070,10925.216,0.714,163,0.928
SaverLearning,3.056,10929.096,0.777,163,0.928
SaverLearning,3.064,10933.065,0.853,166,0.928
SaverLearning,3.012,10936.914,0.791,162,0.928
SaverLearning,3.045,10940.765,0.760,164,0.928
SaverLearning,3.092,10944.704,0.798,165,0.928
SaverLearning,3.111,10948.732,0.868,161,0.928
SaverLearning,3.114,10952.666,0.773,162,0.928
SaverLearning,3.089,10956.550,0.747,165,0.928
SaverLearning,3.069,10960.429,0.762,161,0.928
SaverLearning,3.056,10964.160,0.632,161,0.928
SaverLearning,3.047,10968.044,0.787,162,0.928
SaverLearning,3.053,10971.911,0.762,166,0.928
SaverLearning,3.165,10975.827,0.710,167,0.928
SaverLearning,3.097,10979.654,0.690,161,0.928
SaverLearning,3.017,10983.474,0.757,161,0.928
SaverLearning,3.019,10987.315,0.778,166,0.928
SaverLearning,3.101,10991.156,0.698,164,0.928
SaverLearning,3.103,10995.004,0.703,164,0.928
SaverLearning,3.112,10998.986,0.822,163,0.928
SaverLearning,3.068,11002.801,0.703,161,0.928
SaverLearning,2.989,11006.603,0.765,162,0.928
SaverLearning,3.079,11010.478,0.751,161,0.928
SaverLearning,3.040,11014.257,0.696,161,0.928
SaverLearning,3.116,11018.194,0.773,166,0.928
SaverLearning,3.087,11022.006,0.683,162,0.928
SaverLearning,3.134,11025.966,0.777,161,0.928
SaverLearning,2.991,11029.695,0.694,161,0.928
SaverLearning,3.151,11033.580,0.689,162,0.928
SaverLearning,3.071,11037.470,0.771,162,0.928
SaverLearning,3.131,11041.399,0.751,162,0.928
SaverLearning,3.070,11045.198,0.684,161,0.928
SaverLearning,3.076,11049.058,0.736,164,0.928
SaverLearning,3.041,11052.918,0.773,161,0.928
SaverLearning,3.013,11056.694,0.715,163,0.928
SaverLearning,3.112,11060.556,0.704,164,0.928
SaverLearning,3.026,11064.341,0.712,161,0.928
SaverLearning,3.069,11068.215,0.755,161,0.928
SaverLearning,3.012,11071.970,0.699,165,0.928
SaverLearning,3.051,11075.771,0.708,161,0.928
SaverLearning,3.143,11079.696,0.739,162,0.928
SaverLearning,3.098,11083.438,0.608,164,0.928
SaverLearning,3.099,11087.262,0.683,164,0.928
SaverLearning,3.081,11091.033,0.649,165,0.928
SaverLearning,3.088,11094.850,0.686,165,0.928
SaverLearning,3.042,11098.717,0.782,162,0.928
SaverLearning,3.108,11102.530,0.663,162,0.928
SaverLearning,3.064,11106.232,0.599,164,0.928
SaverLearning,3.071,11110.051,0.707,165,0.928
SaverLearning,3.106,11113.824,0.629,161,0.928
SaverLearning,3.070,11117.587,0.655,163,0.928
SaverLearning,3.080,11121.324,0.618,167,0.928
SaverLearning,3.056,11125.111,0.688,165,0.928
SaverLearning,3.068,11128.861,0.642,163,0.928
SaverLearning,3.095,11132.600,0.606,162,0.928
SaverLearning,3.035,11136.304,0.628,163,0.928
SaverLearning,3.074,11140.075,0.656,162,0.928
SaverLearning,3.055,11143.798,0.628,163,0.928
SaverLearning,3.065,11147.521,0.617,164,0.928
SaverLearning,3.059,11151.251,0.630,165,0.928
SaverLearning,2.999,11154.908,0.614,162,0.928
SaverLearning,3.056,11158.682,0.674,163,0.928
SaverLearning,3.158,11162.460,0.580,161,0.928
SaverLearning,3.066,11166.236,0.668,163,0.928
SaverLearning,3.080,11170.018,0.658,162,0.928
SaverLearning,3.072,11173.872,0.734,161,0.928
SaverLearning,3.065,11177.720,0.736,163,0.928
SaverLearning,3.088,11181.645,0.783,162,0.928
SaverLearning,3.094,11185.508,0.727,161,0.928
SaverLearning,3.109,11189.447,0.784,164,0.928
SaverLearning,3.060,11193.291,0.742,163,0.928
SaverLearning,3.137,11197.257,0.784,162,0.928
SaverLearning,3.094,11201.119,0.724,163,0.928
SaverLearning,3.124,11205.111,0.819,164,0.928
SaverLearning,3.058,11208.933,0.720,161,0.928
SaverLearning,3.087,11212.763,0.699,162,0.928
SaverLearning,3.040,11216.599,0.751,165,0.928
SaverLearning,3.106,11220.517,0.766,162,0.928
SaverLearning,3.129,11224.493,0.798,161,0.928
SaverLearning,3.139,11228.463,0.782,163,0.928
SaverLearning,3.180,11232.387,0.701,164,0.928
SaverLearning,3.100,11236.287,0.752,162,0.928
SaverLearning,3.035,11240.142,0.773,162,0.928
SaverLearning,3.012,11243.916,0.715,161,0.928
SaverLearning,2.992,11247.718,0.765,163,0.927
SaverLearning,2.958,11251.449,0.727,161,0.927
SaverLearning,3.011,11255.238,0.731,163,0.927
SaverLearning,3.030,11259.082,0.765,161,0.927
SaverLearning,3.083,11263.002,0.788,163,0.927
SaverLearning,3.132,11266.901,0.719,164,0.927
SaverLearning,3.087,11270.798,0.765,163,0.927
SaverLearning,3.069,11274.814,0.892,162,0.927
SaverLearning,3.112,11278.744,0.765,163,0.927
SaverLearning,3.061,11282.582,0.733,166,0.927
SaverLearning,3.076,11286.527,0.821,161,0.927
SaverLearning,3.052,11290.385,0.760,163,0.927
SaverLearning,3.150,11294.387,0.806,163,0.927
SaverLearning,3.031,11298.292,0.826,165,0.927
SaverLearning,3.073,11302.150,0.741,161,0.927
SaverLearning,3.033,11306.024,0.795,164,0.927
SaverLearning,3.092,11309.919,0.757,163,0.927
SaverLearning,3.067,11313.818,0.786,166,0.927
SaverLearning,3.073,11317.752,0.814,163,0.927
SaverLearning,3.114,11321.713,0.799,162,0.927
SaverLearning,3.114,11325.615,0.744,161,0.927
SaverLearning,3.066,11329.490,0.763,161,0.927
SaverLearning,3.097,11333.446,0.811,162,0.927
SaverLearning,3.042,11337.333,0.794,161,0.927
SaverLearning,3.086,11341.203,0.739,161,0.927
SaverLearning,3.114,11345.114,0.747,161,0.927
SaverLearning,3.198,11349.125,0.766,163,0.927
SaverLearning,3.019,11352.904,0.714,162,0.927
SaverLearning,3.160,11356.934,0.818,161,0.927
SaverLearning,3.114,11360.894,0.797,162,0.927
SaverLearning,3.069,11364.733,0.723,162,0.927
SaverLearning,3.078,11368.598,0.740,162,0.927
SaverLearning,3.136,11372.556,0.772,163,0.927
SaverLearning,3.089,11376.385,0.696,162,0.927
SaverLearning,3.086,11380.241,0.727,162,0.927
SaverLearning,3.106,11384.176,0.783,163,0.927
SaverLearning,3.051,11388.095,0.820,162,0.927
SaverLearning,3.107,11392.071,0.822,162,0.927
SaverLearning,3.073,11395.920,0.731,161,0.926
SaverLearning,3.128,11399.796,0.704,165,0.926
SaverLearning,3.158,11403.750,0.750,167,0.926
SaverLearning,3.025,11407.573,0.754,164,0.926
SaverLearning,3.072,11411.478,0.787,167,0.926
SaverLearning,3.102,11415.348,0.723,164,0.926
SaverLearning,3.095,11419.323,0.830,161,0.926
SaverLearning,3.112,11423.309,0.825,163,0.926
SaverLearning,3.088,11427.225,0.781,163,0.926
SaverLearning,3.106,11431.153,0.774,161,0.926
SaverLearning,3.052,11435.058,0.803,163,0.926
SaverLearning,3.088,11439.015,0.817,161,0.926
SaverLearning,3.098,11442.944,0.779,161,0.926
SaverLearning,3.063,11446.882,0.825,163,0.926
SaverLearning,3.043,11450.762,0.791,163,0.926
SaverLearning,3.057,11454.679,0.807,165,0.926
SaverLearning,2.987,11458.495,0.778,164,0.926
SaverLearning,3.076,11462.375,0.757,164,0.926
SaverLearning,3.045,11466.158,0.694,162,0.926
SaverLearning,3.054,11470.028,0.755,162,0.926
SaverLearning,3.078,11473.860,0.710,163,0.926
SaverLearning,3.084,11477.707,0.720,161,0.926
SaverLearning,3.102,11481.581,0.728,162,0.926
SaverLearning,3.107,11485.482,0.749,162,0.926
SaverLearning,3.074,11489.353,0.752,163,0.926
SaverLearning,3.055,11493.181,0.730,161,0.926
SaverLearning,3.007,11496.991,0.760,168,0.926
SaverLearning,3.083,11500.862,0.743,162,0.926
SaverLearning,3.079,11504.746,0.761,161,0.926
SaverLearning,3.092,11508.637,0.753,161,0.926
SaverLearning,3.016,11512.503,0.802,164,0.926
SaverLearning,2.990,11516.220,0.683,162,0.926
SaverLearning,3.085,11520.019,0.669,161,0.926
SaverLearning,3.107,11523.915,0.743,163,0.926
SaverLearning,3.063,11527.735,0.712,161,0.926
SaverLearning,3.046,11531.508,0.683,164,0.926
SaverLearning,3.071,11535.426,0.797,162,0.926
SaverLearning,3.047,11539.245,0.727,166,0.926
SaverLearning,3.064,11543.091,0.736,166,0.926
SaverLearning,3.056,11546.916,0.721,162,0.926
SaverLearning,3.002,11550.578,0.617,161,0.926
SaverLearning,3.026,11554.264,0.619,161,0.926
SaverLearning,3.075,11558.102,0.716,164,0.926
SaverLearning,2.997,11561.886,0.738,161,0.926
SaverLearning,3.057,11565.731,0.738,168,0.926
SaverLearning,3.113,11569.616,0.723,161,0.926
SaverLearning,3.052,11573.415,0.705,163,0.926
SaverLearning,3.070,11577.256,0.727,162,0.926
SaverLearning,3.087,11581.130,0.742,162,0.926
SaverLearning,3.101,11584.992,0.718,162,0.926
SaverLearning,3.068,11588.966,0.856,166,0.926
SaverLearning,3.044,11592.824,0.770,163,0.926
SaverLearning,3.116,11596.808,0.819,165,0.926
SaverLearning,3.083,11600.699,0.758,161,0.926
SaverLearning,3.034,11604.503,0.726,161,0.926
SaverLearning,3.068,11608.342,0.724,164,0.926
SaverLearning,3.076,11612.330,0.860,162,0.926
SaverLearning,3.009,11616.155,0.771,162,0.926
SaverLearning,3.073,11620.071,0.795,163,0.926
SaverLearning,3.079,11624.004,0.804,161,0.926
SaverLearning,3.081,11627.883,0.749,162,0.926
SaverLearning,3.052,11631.758,0.775,163,0.926
SaverLearning,3.079,11635.708,0.819,161,0.926
SaverLearning,3.079,11639.702,0.862,168,0.926
SaverLearning,3.103,11643.601,0.748,164,0.926
SaverLearning,3.095,11647.513,0.767,165,0.926
SaverLearning,3.145,11651.536,0.825,162,0.926
SaverLearning,3.083,11655.471,0.801,161,0.926
SaverLearning,3.118,11659.423,0.783,167,0.926
SaverLearning,3.154,11663.360,0.735,161,0.926
SaverLearning,3.103,11667.308,0.794,162,0.926
SaverLearning,3.072,11671.253,0.825,166,0.926
SaverLearning,3.104,11675.297,0.891,164,0.926
SaverLearning,3.067,11679.220,0.809,162,0.926
SaverLearning,3.082,11683.167,0.819,163,0.926
SaverLearning,3.066,11687.031,0.752,166,0.926
SaverLearning,3.040,11690.957,0.838,164,0.926
SaverLearning,3.087,11694.799,0.713,167,0.926
SaverLearning,3.091,11698.663,0.728,164,0.926
SaverLearning,3.120,11702.581,0.752,163,0.926
SaverLearning,3.098,11706.457,0.731,163,0.926
SaverLearning,3.113,11710.365,0.748,162,0.926
SaverLearning,3.035,11714.269,0.821,161,0.926
SaverLearning,3.090,11718.213,0.805,162,0.926
SaverLearning,3.075,11722.068,0.734,161,0.926
SaverLearning,3.086,11725.911,0.710,163,0.926
SaverLearning,3.098,11729.879,0.820,168,0.926
SaverLearning,3.102,11733.797,0.767,165,0.926
SaverLearning,3.073,11737.681,0.761,162,0.926
SaverLearning,3.100,11741.578,0.748,162,0.926
SaverLearning,3.077,11745.437,0.735,161,0.926
SaverLearning,3.115,11749.366,0.765,163,0.926
SaverLearning,3.144,11753.320,0.761,167,0.926
SaverLearning,3.115,11757.317,0.830,166,0.926
SaverLearning,3.083,11761.256,0.806,169,0.926
SaverLearning,3.090,11765.187,0.795,167,0.926
SaverLearning,3.099,11769.070,0.740,162,0.926
SaverLearning,3.112,11772.956,0.731,161,0.926
SaverLearning,3.094,11776.819,0.725,162,0.926
SaverLearning,3.084,11780.744,0.794,161,0.926
SaverLearning,3.063,11784.671,0.814,161,0.926
SaverLearning,3.102,11788.683,0.860,165,0.926
SaverLearning,3.083,11792.657,0.840,161,0.926
SaverLearning,3.094,11796.692,0.887,161,0.926
SaverLearning,3.102,11800.582,0.742,163,0.926
SaverLearning,3.089,11804.616,0.891,165,0.926
SaverLearning,3.045,11808.569,0.857,165,0.926
SaverLearning,3.093,11812.518,0.806,161,0.926
SaverLearning,3.073,11816.535,0.889,161,0.926
SaverLearning,3.131,11820.636,0.916,163,0.926
SaverLearning,3.153,11824.693,0.851,162,0.926
SaverLearning,3.133,11828.744,0.866,162,0.926
SaverLearning,3.126,11832.792,0.869,164,0.926
SaverLearning,3.114,11836.743,0.787,163,0.926
SaverLearning,3.113,11840.779,0.870,163,0.926
SaverLearning,3.093,11844.692,0.767,164,0.926
SaverLearning,3.095,11848.609,0.770,162,0.926
SaverLearning,3.110,11852.574,0.807,165,0.926
SaverLearning,3.063,11856.491,0.806,165,0.926
SaverLearning,3.024,11860.432,0.867,167,0.926
SaverLearning,3.110,11864.427,0.835,163,0.926
SaverLearning,3.029,11868.265,0.764,163,0.926
SaverLearning,3.096,11872.175,0.765,161,0.926
SaverLearning,3.109,11876.215,0.878,162,0.926
SaverLearning,3.083,11880.206,0.857,162,0.926
SaverLearning,3.052,11884.095,0.789,161,0.926
SaverLearning,3.086,11888.099,0.865,164,0.926
SaverLearning,2.990,11892.011,0.871,163,0.926
SaverLearning,3.116,11895.894,0.722,167,0.926
SaverLearning,3.083,11899.844,0.818,163,0.925
SaverLearning,3.074,11903.793,0.824,163,0.925
SaverLearning,3.058,11907.716,0.813,163,0.925
SaverLearning,3.094,11911.660,0.794,161,0.925
SaverLearning,3.082,11915.579,0.788,164,0.925
SaverLearning,3.120,11919.515,0.766,161,0.925
SaverLearning,3.124,11923.616,0.921,166,0.925
SaverLearning,3.057,11927.499,0.777,163,0.925
SaverLearning,3.118,11931.393,0.728,163,0.925
SaverLearning,3.056,11935.398,0.893,163,0.925
SaverLearning,3.099,11939.412,0.860,161,0.925
SaverLearning,3.040,11943.293,0.794,163,0.925
SaverLearning,3.093,11947.308,0.873,162,0.925
SaverLearning,3.024,11951.175,0.796,161,0.925
SaverLearning,3.137,11955.222,0.861,161,0.925
SaverLearning,3.081,11959.112,0.762,164,0.925
SaverLearning,3.087,11962.967,0.723,164,0.925
SaverLearning,3.070,11966.787,0.705,162,0.925
SaverLearning,3.074,11970.679,0.773,161,0.925
SaverLearning,3.084,11974.562,0.753,164,0.925
SaverLearning,3.058,11978.480,0.809,164,0.925
SaverLearning,2.966,11982.266,0.771,164,0.925
SaverLearning,3.055,11986.113,0.746,161,0.925
SaverLearning,3.062,11990.033,0.808,165,0.925
SaverLearning,2.999,11993.804,0.724,164,0.925
SaverLearning,3.085,11997.760,0.821,162,0.925
SaverLearning,3.106,12001.744,0.827,161,0.925
SaverLearning,3.074,12005.677,0.809,163,0.925
SaverLearning,3.035,12009.576,0.812,162,0.925
SaverLearning,3.073,12013.458,0.761,161,0.925
SaverLearning,3.081,12017.339,0.751,164,0.925
SaverLearning,3.066,12021.226,0.770,161,0.925
SaverLearning,3.082,12025.200,0.837,166,0.925
SaverLearning,2.983,12028.995,0.762,162,0.925
SaverLearning,3.075,12032.820,0.707,161,0.925
SaverLearning,3.041,12036.785,0.870,163,0.925
SaverLearning,2.989,12040.617,0.795,163,0.925
SaverLearning,3.104,12044.499,0.733,164,0.925
SaverLearning,3.058,12048.413,0.808,164,0.925
SaverLearning,3.133,12052.323,0.731,163,0.925
SaverLearning,3.136,12056.245,0.740,163,0.925
SaverLearning,3.079,12060.119,0.747,164,0.925
SaverLearning,3.027,12064.015,0.817,162,0.925
SaverLearning,3.116,12068.007,0.825,162,0.925
SaverLearning,3.041,12071.795,0.703,162,0.925
SaverLearning,2.999,12075.621,0.775,162,0.925
SaverLearning,3.059,12079.499,0.771,164,0.925
SaverLearning,3.027,12083.342,0.762,162,0.925
SaverLearning,3.082,12087.288,0.812,163,0.925
SaverLearning,3.050,12091.099,0.715,161,0.925
SaverLearning,3.036,12094.861,0.680,163,0.925
SaverLearning,3.088,12098.773,0.773,161,0.925
SaverLearning,3.083,12102.669,0.765,161,0.925
SaverLearning,3.126,12106.660,0.816,166,0.925
SaverLearning,2.976,12110.434,0.750,162,0.925
SaverLearning,3.020,12114.262,0.758,165,0.925
SaverLearning,3.036,12118.070,0.722,163,0.925
SaverLearning,3.031,12121.938,0.779,161,0.925
SaverLearning,3.035,12125.837,0.814,165,0.925
SaverLearning,3.055,12129.676,0.740,164,0.925
SaverLearning,3.060,12133.620,0.838,161,0.925
SaverLearning,3.045,12137.472,0.761,163,0.925
SaverLearning,3.031,12141.331,0.781,163,0.925
SaverLearning,3.044,12145.219,0.797,163,0.925
SaverLearning,3.098,12149.150,0.775,164,0.925
SaverLearning,3.026,12153.016,0.794,166,0.925
SaverLearning,3.065,12156.951,0.818,163,0.925
SaverLearning,3.097,12160.825,0.733,162,0.925
SaverLearning,3.094,12164.718,0.750,161,0.925
SaverLearning,3.041,12168.486,0.682,161,0.925
SaverLearning,3.079,12172.389,0.773,161,0.925
SaverLearning,3.096,12176.331,0.795,161,0.925
SaverLearning,3.058,12180.299,0.857,162,0.925
SaverLearning,3.036,12184.135,0.752,162,0.925
SaverLearning,3.119,12188.053,0.749,161,0.925
SaverLearning,3.100,12191.998,0.794,161,0.925
SaverLearning,3.056,12195.818,0.718,164,0.925
SaverLearning,3.062,12199.653,0.725,164,0.925
SaverLearning,3.083,12203.572,0.783,163,0.925
SaverLearning,3.058,12207.451,0.770,161,0.925
SaverLearning,3.087,12211.372,0.782,165,0.925
SaverLearning,3.126,12215.414,0.859,162,0.925
SaverLearning,3.111,12219.333,0.762,162,0.925
SaverLearning,3.028,12223.147,0.741,162,0.925
SaverLearning,3.110,12227.108,0.803,165,0.924
SaverLearning,3.035,12231.104,0.908,161,0.924
SaverLearning,3.078,12235.063,0.832,164,0.924
SaverLearning,3.137,12239.082,0.832,162,0.924
SaverLearning,3.119,12243.068,0.817,161,0.924
SaverLearning,3.099,12246.926,0.715,163,0.924
SaverLearning,3.137,12250.799,0.692,164,0.924
SaverLearning,3.080,12254.655,0.730,161,0.924
SaverLearning,3.082,12258.501,0.719,161,0.924
SaverLearning,3.086,12262.315,0.682,162,0.924
SaverLearning,3.076,12266.107,0.673,163,0.924
SaverLearning,3.135,12269.985,0.697,166,0.924
SaverLearning,3.098,12273.774,0.646,161,0.924
SaverLearning,3.135,12277.655,0.702,169,0.924
SaverLearning,3.078,12281.440,0.664,164,0.924
SaverLearning,3.098,12285.233,0.651,163,0.924
SaverLearning,3.112,12289.124,0.732,165,0.924
SaverLearning,3.120,12293.035,0.740,161,0.924
SaverLearning,3.083,12296.857,0.693,161,0.924
