Brain name,Time to update policy,Time since start of training,Time for last experience collection,Number of experiences used for training,Mean return
SaverLearning,2.981,31365.339,0.548,162,0.975
SaverLearning,3.098,31369.030,0.525,166,0.975
SaverLearning,3.125,31372.753,0.529,164,0.975
SaverLearning,3.034,31376.367,0.512,161,0.975
SaverLearning,3.108,31380.090,0.546,167,0.975
SaverLearning,3.066,31383.733,0.507,165,0.975
SaverLearning,3.060,31387.414,0.552,169,0.975
SaverLearning,3.054,31391.028,0.492,163,0.975
SaverLearning,3.051,31394.725,0.575,167,0.975
SaverLearning,3.070,31398.395,0.528,165,0.975
SaverLearning,3.114,31402.087,0.508,167,0.975
SaverLearning,3.049,31405.696,0.492,166,0.975
SaverLearning,3.039,31409.308,0.506,163,0.975
SaverLearning,3.073,31412.988,0.535,166,0.975
SaverLearning,3.061,31416.648,0.528,166,0.975
SaverLearning,3.056,31420.319,0.546,162,0.975
SaverLearning,3.077,31423.970,0.508,162,0.975
SaverLearning,3.094,31427.668,0.533,162,0.975
SaverLearning,3.070,31431.347,0.537,164,0.975
SaverLearning,3.089,31435.055,0.553,165,0.975
SaverLearning,3.059,31438.695,0.517,167,0.975
SaverLearning,3.147,31442.440,0.531,164,0.975
SaverLearning,3.071,31446.112,0.535,166,0.975
SaverLearning,3.067,31449.746,0.501,165,0.975
SaverLearning,3.121,31453.465,0.531,167,0.975
SaverLearning,3.023,31457.097,0.541,162,0.975
SaverLearning,2.988,31460.683,0.531,161,0.975
SaverLearning,3.033,31464.319,0.536,162,0.975
SaverLearning,3.149,31468.065,0.532,164,0.975
SaverLearning,3.111,31471.750,0.507,162,0.975
SaverLearning,3.075,31475.330,0.441,162,0.975
SaverLearning,3.024,31478.947,0.524,162,0.975
SaverLearning,3.131,31482.622,0.478,163,0.975
SaverLearning,3.039,31486.225,0.498,165,0.975
SaverLearning,3.027,31489.906,0.584,166,0.975
SaverLearning,3.034,31493.519,0.511,169,0.975
SaverLearning,3.124,31497.242,0.529,161,0.975
SaverLearning,3.032,31500.885,0.542,163,0.975
SaverLearning,3.076,31504.485,0.459,162,0.975
SaverLearning,3.022,31508.110,0.534,161,0.975
SaverLearning,3.062,31511.751,0.511,168,0.975
SaverLearning,3.055,31515.369,0.496,161,0.975
SaverLearning,2.975,31518.890,0.480,161,0.975
SaverLearning,3.065,31522.538,0.515,161,0.975
SaverLearning,3.050,31526.150,0.496,169,0.975
SaverLearning,3.022,31529.749,0.507,162,0.975
SaverLearning,3.003,31533.320,0.499,162,0.975
SaverLearning,3.036,31536.946,0.521,165,0.975
SaverLearning,3.075,31540.638,0.546,163,0.975
SaverLearning,3.064,31544.284,0.514,167,0.975
SaverLearning,3.126,31548.040,0.562,161,0.975
SaverLearning,3.106,31551.802,0.582,161,0.975
SaverLearning,3.132,31555.512,0.510,162,0.975
SaverLearning,3.098,31559.214,0.532,161,0.975
SaverLearning,3.076,31562.899,0.539,161,0.975
SaverLearning,3.073,31566.535,0.494,165,0.975
SaverLearning,3.114,31570.207,0.489,164,0.975
SaverLearning,3.039,31573.797,0.481,169,0.975
SaverLearning,3.083,31577.454,0.509,162,0.975
SaverLearning,3.016,31581.072,0.534,162,0.975
SaverLearning,3.084,31584.767,0.546,166,0.975
SaverLearning,3.028,31588.390,0.529,163,0.975
SaverLearning,3.109,31592.097,0.532,161,0.975
SaverLearning,3.079,31595.755,0.512,161,0.975
SaverLearning,3.040,31599.375,0.513,165,0.975
SaverLearning,3.063,31603.010,0.506,163,0.975
SaverLearning,3.015,31606.597,0.505,163,0.975
SaverLearning,2.991,31610.160,0.505,164,0.975
SaverLearning,2.909,31613.637,0.501,162,0.975
SaverLearning,3.029,31617.273,0.540,167,0.975
SaverLearning,3.013,31620.904,0.550,168,0.975
SaverLearning,3.063,31624.524,0.492,165,0.975
SaverLearning,3.059,31628.158,0.505,165,0.975
SaverLearning,3.093,31631.826,0.507,163,0.975
SaverLearning,3.074,31635.484,0.517,161,0.975
SaverLearning,3.055,31639.141,0.534,164,0.975
SaverLearning,3.033,31642.782,0.539,167,0.975
SaverLearning,3.078,31646.468,0.538,168,0.975
SaverLearning,3.114,31650.197,0.545,164,0.975
SaverLearning,3.052,31653.843,0.524,163,0.975
SaverLearning,3.071,31657.509,0.527,164,0.975
SaverLearning,3.098,31661.230,0.553,164,0.975
SaverLearning,3.103,31664.917,0.512,161,0.975
SaverLearning,3.161,31668.705,0.555,165,0.975
SaverLearning,3.127,31672.450,0.547,163,0.975
SaverLearning,3.097,31676.127,0.511,163,0.975
SaverLearning,3.084,31679.750,0.466,164,0.975
SaverLearning,3.082,31683.398,0.496,165,0.975
SaverLearning,3.110,31687.058,0.484,164,0.975
SaverLearning,3.091,31690.766,0.544,162,0.975
SaverLearning,2.996,31694.319,0.487,163,0.975
SaverLearning,3.148,31698.071,0.532,163,0.975
SaverLearning,3.102,31701.744,0.502,166,0.975
SaverLearning,3.105,31705.439,0.519,161,0.975
SaverLearning,3.064,31709.071,0.499,163,0.975
SaverLearning,3.038,31712.662,0.483,164,0.975
SaverLearning,3.079,31716.318,0.512,166,0.976
SaverLearning,3.011,31719.923,0.528,161,0.976
SaverLearning,3.040,31723.539,0.511,163,0.976
SaverLearning,3.050,31727.174,0.519,164,0.976
SaverLearning,3.074,31730.842,0.526,165,0.976
SaverLearning,3.054,31734.452,0.491,162,0.976
SaverLearning,3.087,31738.125,0.518,168,0.976
SaverLearning,3.047,31741.768,0.527,164,0.976
SaverLearning,3.125,31745.448,0.489,161,0.976
SaverLearning,3.016,31749.039,0.508,163,0.976
SaverLearning,3.038,31752.633,0.491,164,0.976
SaverLearning,3.083,31756.318,0.534,161,0.976
SaverLearning,2.970,31759.883,0.527,161,0.976
SaverLearning,3.118,31763.589,0.519,169,0.976
SaverLearning,3.143,31767.335,0.534,162,0.976
SaverLearning,3.170,31771.100,0.524,167,0.976
SaverLearning,3.042,31774.755,0.542,166,0.976
SaverLearning,3.027,31778.369,0.519,161,0.976
SaverLearning,3.038,31781.972,0.495,161,0.976
SaverLearning,3.040,31785.634,0.552,165,0.976
SaverLearning,3.142,31789.416,0.569,164,0.976
SaverLearning,3.062,31793.035,0.491,165,0.976
SaverLearning,3.051,31796.667,0.513,164,0.976
SaverLearning,3.037,31800.316,0.541,165,0.976
SaverLearning,3.079,31803.998,0.532,163,0.976
SaverLearning,3.126,31807.687,0.494,165,0.976
SaverLearning,3.074,31811.342,0.513,168,0.976
SaverLearning,3.033,31814.923,0.479,163,0.976
SaverLearning,3.075,31818.570,0.502,165,0.976
SaverLearning,3.089,31822.237,0.509,162,0.976
SaverLearning,3.034,31825.842,0.502,162,0.976
SaverLearning,3.068,31829.471,0.494,164,0.976
SaverLearning,3.087,31833.126,0.498,161,0.976
SaverLearning,3.017,31836.753,0.538,166,0.976
SaverLearning,3.103,31840.424,0.497,165,0.976
SaverLearning,3.048,31844.008,0.466,162,0.976
SaverLearning,3.088,31847.640,0.476,161,0.976
SaverLearning,3.065,31851.288,0.513,163,0.976
SaverLearning,3.187,31855.075,0.532,163,0.976
SaverLearning,3.051,31858.732,0.540,162,0.976
SaverLearning,2.989,31862.278,0.492,168,0.976
SaverLearning,3.027,31865.866,0.497,161,0.976
SaverLearning,3.057,31869.501,0.511,162,0.976
SaverLearning,3.069,31873.113,0.479,162,0.976
SaverLearning,3.056,31876.734,0.498,161,0.976
SaverLearning,3.050,31880.356,0.504,163,0.976
SaverLearning,3.031,31883.979,0.523,166,0.976
SaverLearning,3.092,31887.654,0.516,166,0.976
SaverLearning,3.029,31891.244,0.495,161,0.976
SaverLearning,3.042,31894.892,0.537,165,0.976
SaverLearning,3.055,31898.573,0.557,166,0.976
SaverLearning,3.054,31902.226,0.530,168,0.976
SaverLearning,3.069,31905.920,0.557,164,0.976
SaverLearning,3.098,31909.623,0.536,161,0.976
SaverLearning,3.064,31913.273,0.518,165,0.976
SaverLearning,3.106,31917.011,0.559,166,0.976
SaverLearning,3.022,31920.611,0.510,167,0.976
SaverLearning,3.134,31924.356,0.542,166,0.976
SaverLearning,3.071,31927.999,0.503,162,0.976
SaverLearning,3.116,31931.726,0.540,164,0.976
SaverLearning,3.042,31935.349,0.510,164,0.976
SaverLearning,3.064,31939.011,0.529,163,0.976
SaverLearning,3.081,31942.658,0.496,163,0.976
SaverLearning,3.041,31946.299,0.531,166,0.976
SaverLearning,3.053,31949.949,0.528,169,0.976
SaverLearning,3.066,31953.594,0.509,165,0.976
SaverLearning,3.078,31957.257,0.515,162,0.976
SaverLearning,3.046,31960.872,0.501,162,0.976
SaverLearning,3.066,31964.451,0.445,162,0.976
SaverLearning,3.101,31968.118,0.497,162,0.976
SaverLearning,3.087,31971.792,0.515,167,0.976
SaverLearning,3.041,31975.478,0.570,166,0.976
SaverLearning,3.053,31979.169,0.565,166,0.976
SaverLearning,3.089,31982.831,0.504,163,0.976
SaverLearning,3.118,31986.536,0.515,168,0.976
SaverLearning,3.112,31990.221,0.503,161,0.976
SaverLearning,3.011,31993.817,0.519,169,0.976
SaverLearning,2.995,31997.457,0.575,163,0.976
SaverLearning,3.085,32001.157,0.550,169,0.976
SaverLearning,3.020,32004.737,0.493,162,0.976
SaverLearning,2.923,32008.245,0.518,164,0.976
SaverLearning,3.098,32011.955,0.545,165,0.976
SaverLearning,2.986,32015.520,0.513,166,0.976
SaverLearning,3.088,32019.147,0.475,163,0.976
SaverLearning,2.990,32022.755,0.551,167,0.976
SaverLearning,3.113,32026.450,0.516,162,0.976
SaverLearning,3.045,32030.064,0.504,165,0.976
SaverLearning,3.085,32033.723,0.506,163,0.976
SaverLearning,3.063,32037.369,0.515,161,0.976
SaverLearning,3.002,32040.940,0.501,161,0.976
SaverLearning,3.033,32044.567,0.526,161,0.976
SaverLearning,3.077,32048.288,0.573,164,0.976
SaverLearning,3.015,32051.944,0.571,161,0.976
SaverLearning,2.985,32055.534,0.530,164,0.976
SaverLearning,3.066,32059.235,0.564,167,0.976
SaverLearning,3.004,32062.832,0.521,161,0.976
SaverLearning,3.068,32066.469,0.502,166,0.976
SaverLearning,3.089,32070.158,0.531,163,0.976
SaverLearning,3.092,32073.848,0.530,163,0.976
SaverLearning,3.133,32077.587,0.537,163,0.976
SaverLearning,3.055,32081.203,0.493,161,0.976
SaverLearning,3.041,32084.811,0.497,164,0.976
SaverLearning,3.097,32088.523,0.543,162,0.976
SaverLearning,3.136,32092.218,0.491,165,0.976
SaverLearning,2.952,32095.763,0.522,163,0.976
SaverLearning,3.051,32099.394,0.512,163,0.976
SaverLearning,3.032,32102.958,0.465,161,0.976
SaverLearning,2.945,32106.502,0.529,165,0.976
SaverLearning,2.993,32110.107,0.541,161,0.976
SaverLearning,3.055,32113.727,0.494,163,0.976
SaverLearning,3.039,32117.413,0.576,165,0.976
SaverLearning,3.047,32121.081,0.550,164,0.976
SaverLearning,3.067,32124.712,0.495,164,0.976
SaverLearning,3.064,32128.342,0.492,165,0.976
SaverLearning,3.067,32132.058,0.578,166,0.976
SaverLearning,3.070,32135.716,0.521,161,0.976
SaverLearning,3.060,32139.347,0.505,166,0.976
SaverLearning,3.023,32142.919,0.483,163,0.976
SaverLearning,3.141,32146.637,0.510,164,0.976
SaverLearning,3.132,32150.362,0.524,163,0.976
SaverLearning,3.044,32153.990,0.515,162,0.976
SaverLearning,3.113,32157.711,0.539,168,0.976
SaverLearning,3.036,32161.349,0.533,163,0.976
SaverLearning,3.023,32164.956,0.514,161,0.976
SaverLearning,3.103,32168.696,0.568,169,0.976
SaverLearning,3.037,32172.324,0.523,163,0.976
SaverLearning,3.128,32175.986,0.467,163,0.976
SaverLearning,3.072,32179.624,0.498,164,0.976
SaverLearning,3.068,32183.293,0.532,164,0.976
SaverLearning,3.076,32186.980,0.541,165,0.976
SaverLearning,3.082,32190.661,0.531,163,0.976
SaverLearning,3.105,32194.358,0.521,169,0.976
SaverLearning,3.059,32197.998,0.512,161,0.976
SaverLearning,3.041,32201.606,0.498,165,0.976
SaverLearning,3.102,32205.257,0.483,162,0.976
SaverLearning,3.099,32208.938,0.514,163,0.976
SaverLearning,3.069,32212.595,0.519,165,0.976
SaverLearning,3.063,32216.221,0.496,161,0.976
SaverLearning,3.064,32219.868,0.511,169,0.976
SaverLearning,3.109,32223.548,0.502,165,0.976
SaverLearning,3.036,32227.170,0.514,164,0.976
SaverLearning,3.070,32230.875,0.562,164,0.976
SaverLearning,3.061,32234.517,0.512,164,0.976
SaverLearning,3.106,32238.227,0.531,165,0.976
SaverLearning,3.040,32241.843,0.507,167,0.976
SaverLearning,3.057,32245.473,0.503,164,0.976
SaverLearning,3.053,32249.149,0.548,168,0.976
SaverLearning,3.066,32252.856,0.567,161,0.976
SaverLearning,3.036,32256.528,0.565,164,0.976
SaverLearning,3.033,32260.124,0.492,164,0.976
SaverLearning,3.034,32263.765,0.536,166,0.976
SaverLearning,3.057,32267.439,0.542,162,0.976
SaverLearning,3.038,32271.019,0.476,164,0.976
SaverLearning,2.993,32274.575,0.498,164,0.976
SaverLearning,3.015,32278.179,0.521,168,0.976
SaverLearning,3.067,32281.876,0.560,164,0.976
SaverLearning,3.097,32285.528,0.489,164,0.976
SaverLearning,3.044,32289.202,0.558,162,0.976
SaverLearning,2.979,32292.769,0.520,163,0.976
SaverLearning,3.072,32296.366,0.460,161,0.976
SaverLearning,3.021,32299.981,0.526,163,0.976
SaverLearning,3.079,32303.654,0.526,164,0.976
SaverLearning,3.089,32307.308,0.497,162,0.976
SaverLearning,3.129,32311.034,0.528,166,0.976
SaverLearning,3.045,32314.672,0.523,161,0.976
SaverLearning,3.039,32318.294,0.512,165,0.976
SaverLearning,3.116,32321.986,0.508,161,0.976
SaverLearning,3.066,32325.585,0.466,164,0.976
SaverLearning,3.079,32329.223,0.490,163,0.976
SaverLearning,3.022,32332.819,0.504,162,0.976
SaverLearning,3.039,32336.414,0.487,162,0.976
SaverLearning,3.073,32340.052,0.495,164,0.976
SaverLearning,3.133,32343.766,0.511,165,0.976
SaverLearning,3.140,32347.428,0.455,163,0.976
SaverLearning,3.027,32351.060,0.536,164,0.976
SaverLearning,3.072,32354.721,0.519,162,0.976
SaverLearning,3.083,32358.399,0.523,163,0.976
SaverLearning,3.011,32361.958,0.481,165,0.976
SaverLearning,3.073,32365.698,0.593,166,0.976
SaverLearning,3.060,32369.372,0.544,165,0.976
SaverLearning,3.098,32373.123,0.581,163,0.976
SaverLearning,3.049,32376.778,0.535,167,0.976
SaverLearning,3.050,32380.412,0.514,162,0.976
SaverLearning,3.017,32384.039,0.536,165,0.976
SaverLearning,3.029,32387.716,0.560,166,0.976
SaverLearning,2.964,32391.255,0.504,163,0.976
SaverLearning,3.064,32394.943,0.550,165,0.976
SaverLearning,3.071,32398.596,0.510,161,0.976
SaverLearning,3.074,32402.312,0.566,161,0.976
SaverLearning,3.063,32405.987,0.535,164,0.976
SaverLearning,3.092,32409.677,0.530,162,0.976
SaverLearning,3.066,32413.325,0.516,170,0.976
SaverLearning,3.076,32416.978,0.509,162,0.976
SaverLearning,3.068,32420.620,0.506,168,0.976
SaverLearning,3.073,32424.270,0.509,163,0.976
SaverLearning,2.997,32427.852,0.518,167,0.976
SaverLearning,3.087,32431.511,0.506,162,0.976
SaverLearning,3.066,32435.161,0.512,161,0.976
SaverLearning,3.064,32438.768,0.477,165,0.976
SaverLearning,3.057,32442.389,0.495,161,0.976
SaverLearning,3.109,32446.113,0.545,163,0.976
SaverLearning,3.090,32449.834,0.560,170,0.976
SaverLearning,3.141,32453.601,0.557,162,0.976
SaverLearning,3.057,32457.298,0.570,163,0.976
SaverLearning,3.031,32460.940,0.542,163,0.976
SaverLearning,3.065,32464.551,0.479,162,0.976
SaverLearning,3.035,32468.229,0.573,169,0.976
SaverLearning,3.086,32471.892,0.509,162,0.976
SaverLearning,3.080,32475.545,0.503,161,0.976
SaverLearning,3.077,32479.203,0.510,166,0.976
SaverLearning,3.042,32482.863,0.548,170,0.976
SaverLearning,3.077,32486.534,0.522,165,0.976
SaverLearning,3.047,32490.169,0.517,165,0.976
SaverLearning,3.055,32493.791,0.498,162,0.976
SaverLearning,3.101,32497.477,0.515,169,0.976
SaverLearning,2.978,32501.076,0.551,163,0.976
SaverLearning,3.071,32504.738,0.518,162,0.976
SaverLearning,3.043,32508.350,0.499,164,0.976
SaverLearning,3.094,32512.053,0.536,162,0.976
SaverLearning,3.062,32515.670,0.485,164,0.976
SaverLearning,3.040,32519.295,0.515,167,0.976
SaverLearning,3.010,32522.923,0.543,162,0.976
SaverLearning,3.051,32526.581,0.535,163,0.976
SaverLearning,3.122,32530.355,0.576,167,0.976
SaverLearning,3.089,32534.036,0.522,167,0.976
SaverLearning,3.057,32537.682,0.517,162,0.976
SaverLearning,3.070,32541.366,0.541,164,0.976
SaverLearning,3.078,32545.011,0.492,163,0.976
SaverLearning,3.078,32548.668,0.513,165,0.976
SaverLearning,3.086,32552.344,0.522,167,0.976
SaverLearning,3.103,32556.036,0.522,164,0.976
SaverLearning,3.061,32559.658,0.495,163,0.976
SaverLearning,3.085,32563.334,0.522,162,0.976
SaverLearning,3.021,32566.954,0.530,161,0.976
SaverLearning,3.117,32570.607,0.471,167,0.976
SaverLearning,3.064,32574.277,0.537,166,0.976
SaverLearning,3.086,32577.995,0.562,162,0.976
SaverLearning,3.090,32581.638,0.488,162,0.976
SaverLearning,3.020,32585.253,0.526,168,0.976
SaverLearning,3.018,32588.850,0.511,168,0.976
SaverLearning,3.033,32592.431,0.483,163,0.976
SaverLearning,3.041,32596.038,0.497,165,0.976
SaverLearning,3.069,32599.658,0.481,162,0.976
SaverLearning,3.070,32603.320,0.521,165,0.976
SaverLearning,3.063,32606.964,0.511,166,0.976
SaverLearning,3.056,32610.593,0.502,161,0.976
SaverLearning,3.060,32614.237,0.516,163,0.976
SaverLearning,3.051,32617.869,0.512,161,0.976
SaverLearning,3.058,32621.518,0.522,162,0.976
SaverLearning,3.010,32625.149,0.549,165,0.976
SaverLearning,3.122,32628.816,0.477,163,0.976
SaverLearning,3.027,32632.433,0.522,161,0.976
SaverLearning,3.113,32636.125,0.508,165,0.976
SaverLearning,3.061,32639.731,0.477,161,0.976
SaverLearning,3.078,32643.425,0.545,165,0.976
SaverLearning,3.131,32647.128,0.502,161,0.976
SaverLearning,3.109,32650.818,0.509,166,0.976
SaverLearning,3.072,32654.495,0.534,163,0.976
SaverLearning,3.059,32658.216,0.584,166,0.976
SaverLearning,3.024,32661.807,0.497,165,0.976
SaverLearning,3.079,32665.492,0.531,164,0.976
SaverLearning,3.046,32669.073,0.466,161,0.976
SaverLearning,3.063,32672.730,0.521,162,0.976
SaverLearning,3.013,32676.363,0.532,161,0.976
SaverLearning,2.998,32679.941,0.511,166,0.976
SaverLearning,3.127,32683.691,0.548,164,0.976
SaverLearning,3.095,32687.336,0.484,163,0.976
SaverLearning,3.065,32691.006,0.538,166,0.976
SaverLearning,2.993,32694.562,0.497,161,0.976
SaverLearning,3.008,32698.178,0.540,165,0.976
SaverLearning,3.061,32701.835,0.526,165,0.976
SaverLearning,3.049,32705.476,0.523,165,0.976
SaverLearning,3.078,32709.139,0.516,164,0.976
SaverLearning,3.052,32712.795,0.533,163,0.976
SaverLearning,3.034,32716.435,0.522,164,0.976
SaverLearning,3.045,32720.029,0.483,169,0.976
SaverLearning,3.000,32723.625,0.525,163,0.976
SaverLearning,3.011,32727.158,0.456,164,0.976
SaverLearning,3.037,32730.755,0.490,161,0.976
SaverLearning,3.054,32734.435,0.557,162,0.976
SaverLearning,3.090,32738.104,0.509,163,0.976
SaverLearning,3.088,32741.788,0.525,162,0.976
SaverLearning,3.091,32745.482,0.534,165,0.976
SaverLearning,3.000,32749.086,0.532,162,0.976
SaverLearning,3.085,32752.764,0.522,161,0.976
SaverLearning,3.079,32756.443,0.530,161,0.976
SaverLearning,3.048,32760.004,0.444,163,0.976
SaverLearning,3.076,32763.697,0.547,168,0.976
SaverLearning,3.047,32767.297,0.484,165,0.976
SaverLearning,3.107,32770.995,0.521,163,0.976
SaverLearning,3.040,32774.609,0.503,164,0.976
SaverLearning,3.048,32778.241,0.513,165,0.976
SaverLearning,3.066,32781.874,0.496,168,0.976
SaverLearning,3.045,32785.505,0.514,167,0.976
SaverLearning,3.059,32789.093,0.459,164,0.976
SaverLearning,3.000,32792.663,0.500,164,0.976
SaverLearning,2.986,32796.252,0.530,164,0.976
SaverLearning,2.998,32799.838,0.515,162,0.976
SaverLearning,3.077,32803.454,0.471,162,0.976
SaverLearning,3.056,32807.082,0.501,164,0.976
SaverLearning,3.053,32810.693,0.480,161,0.976
SaverLearning,3.089,32814.376,0.521,162,0.976
SaverLearning,3.136,32818.103,0.518,166,0.976
SaverLearning,3.036,32821.733,0.518,164,0.976
SaverLearning,3.078,32825.370,0.492,162,0.976
SaverLearning,3.071,32829.036,0.526,164,0.976
SaverLearning,3.071,32832.685,0.510,162,0.976
SaverLearning,3.055,32836.310,0.503,161,0.976
SaverLearning,3.071,32839.951,0.505,166,0.976
SaverLearning,2.996,32843.508,0.494,165,0.976
SaverLearning,2.964,32847.086,0.546,167,0.976
SaverLearning,3.111,32850.803,0.536,165,0.976
SaverLearning,3.072,32854.465,0.521,161,0.976
SaverLearning,3.022,32858.066,0.509,162,0.976
SaverLearning,3.004,32861.626,0.489,166,0.976
SaverLearning,3.110,32865.351,0.545,167,0.976
SaverLearning,3.003,32868.934,0.510,169,0.976
SaverLearning,3.063,32872.565,0.502,161,0.976
SaverLearning,3.134,32876.327,0.558,166,0.976
SaverLearning,3.075,32880.029,0.555,169,0.976
SaverLearning,3.057,32883.677,0.520,165,0.976
SaverLearning,3.105,32887.360,0.508,161,0.976
SaverLearning,3.073,32891.044,0.539,168,0.976
SaverLearning,3.115,32894.758,0.528,165,0.976
SaverLearning,3.071,32898.385,0.487,164,0.976
SaverLearning,3.044,32901.994,0.495,165,0.976
SaverLearning,3.025,32905.578,0.488,162,0.976
SaverLearning,3.062,32909.227,0.517,163,0.976
SaverLearning,2.962,32912.778,0.518,171,0.976
SaverLearning,3.084,32916.467,0.531,169,0.976
SaverLearning,3.042,32920.128,0.545,164,0.976
SaverLearning,3.067,32923.755,0.489,164,0.976
SaverLearning,3.012,32927.413,0.571,166,0.976
SaverLearning,3.053,32931.035,0.498,161,0.976
SaverLearning,2.998,32934.592,0.489,163,0.976
SaverLearning,3.023,32938.196,0.510,162,0.976
SaverLearning,3.035,32941.748,0.447,163,0.976
SaverLearning,3.073,32945.446,0.551,168,0.976
SaverLearning,3.060,32949.136,0.559,169,0.976
SaverLearning,3.051,32952.760,0.501,167,0.976
SaverLearning,3.088,32956.478,0.555,162,0.976
SaverLearning,3.049,32960.156,0.554,168,0.976
SaverLearning,3.023,32963.762,0.516,162,0.976
SaverLearning,3.112,32967.470,0.529,161,0.976
SaverLearning,3.078,32971.122,0.507,161,0.976
SaverLearning,3.073,32974.767,0.504,161,0.976
SaverLearning,3.038,32978.389,0.514,162,0.976
SaverLearning,3.057,32982.056,0.540,164,0.976
SaverLearning,3.052,32985.713,0.534,161,0.976
SaverLearning,3.057,32989.404,0.563,162,0.976
SaverLearning,3.034,32993.012,0.504,165,0.976
SaverLearning,3.021,32996.614,0.512,164,0.976
SaverLearning,3.022,33000.204,0.498,168,0.976
SaverLearning,3.067,33003.867,0.525,164,0.976
SaverLearning,3.048,33007.468,0.485,162,0.976
SaverLearning,3.048,33011.157,0.569,168,0.976
SaverLearning,3.050,33014.754,0.479,166,0.976
SaverLearning,3.076,33018.396,0.495,165,0.976
SaverLearning,3.042,33022.009,0.499,163,0.976
SaverLearning,3.084,33025.624,0.464,164,0.976
SaverLearning,3.009,33029.210,0.506,163,0.976
SaverLearning,3.007,33032.810,0.522,163,0.976
SaverLearning,3.061,33036.448,0.505,167,0.976
SaverLearning,3.066,33040.063,0.480,162,0.976
SaverLearning,3.040,33043.704,0.528,161,0.976
SaverLearning,3.043,33047.321,0.503,164,0.976
SaverLearning,3.062,33050.983,0.528,163,0.976
SaverLearning,3.071,33054.604,0.475,166,0.976
SaverLearning,3.081,33058.319,0.561,162,0.976
SaverLearning,3.078,33061.974,0.504,164,0.976
SaverLearning,3.087,33065.622,0.492,162,0.976
SaverLearning,3.007,33069.235,0.533,166,0.976
SaverLearning,3.084,33072.853,0.464,165,0.976
SaverLearning,3.024,33076.460,0.511,162,0.976
SaverLearning,3.075,33080.080,0.474,164,0.976
SaverLearning,3.019,33083.668,0.495,165,0.976
SaverLearning,2.921,33087.156,0.496,163,0.976
SaverLearning,2.987,33090.694,0.481,166,0.976
SaverLearning,3.016,33094.322,0.538,165,0.976
SaverLearning,3.014,33097.947,0.532,163,0.976
SaverLearning,3.093,33101.718,0.605,167,0.976
SaverLearning,2.995,33105.357,0.574,167,0.976
SaverLearning,3.038,33108.988,0.524,162,0.976
SaverLearning,3.089,33112.632,0.488,165,0.976
SaverLearning,3.086,33116.248,0.464,161,0.976
SaverLearning,3.034,33119.839,0.489,162,0.976
SaverLearning,3.119,33123.506,0.479,161,0.976
SaverLearning,3.127,33127.214,0.513,162,0.976
SaverLearning,3.138,33130.925,0.505,163,0.976
SaverLearning,3.047,33134.568,0.524,164,0.976
SaverLearning,3.054,33138.214,0.506,167,0.976
SaverLearning,3.038,33141.864,0.542,164,0.976
SaverLearning,3.031,33145.522,0.556,161,0.976
SaverLearning,3.098,33149.195,0.505,162,0.976
SaverLearning,3.021,33152.829,0.541,161,0.976
SaverLearning,3.098,33156.498,0.500,164,0.976
SaverLearning,3.025,33160.104,0.510,164,0.976
SaverLearning,3.079,33163.764,0.511,164,0.976
SaverLearning,3.105,33167.481,0.541,166,0.976
SaverLearning,3.122,33171.225,0.551,162,0.976
SaverLearning,3.151,33174.925,0.480,161,0.976
SaverLearning,3.123,33178.644,0.525,164,0.976
SaverLearning,3.124,33182.366,0.527,161,0.976
SaverLearning,3.014,33185.960,0.505,161,0.976
SaverLearning,2.995,33189.607,0.576,167,0.976
SaverLearning,3.065,33193.245,0.503,165,0.976
SaverLearning,3.103,33196.945,0.525,163,0.976
SaverLearning,3.110,33200.673,0.546,166,0.976
SaverLearning,3.084,33204.390,0.561,167,0.976
SaverLearning,3.063,33208.091,0.564,169,0.976
SaverLearning,2.986,33211.673,0.523,167,0.976
SaverLearning,3.025,33215.307,0.535,165,0.976
SaverLearning,3.094,33219.076,0.597,162,0.976
SaverLearning,3.081,33222.770,0.539,165,0.976
SaverLearning,3.072,33226.488,0.570,167,0.976
SaverLearning,3.046,33230.118,0.511,161,0.976
SaverLearning,3.056,33233.791,0.537,165,0.976
SaverLearning,3.036,33237.408,0.513,162,0.976
SaverLearning,3.072,33241.048,0.501,163,0.976
SaverLearning,3.050,33244.690,0.525,165,0.976
SaverLearning,3.084,33248.372,0.531,167,0.976
SaverLearning,3.071,33252.049,0.534,165,0.976
SaverLearning,3.039,33255.661,0.505,164,0.976
SaverLearning,3.071,33259.352,0.549,163,0.976
SaverLearning,3.063,33262.985,0.501,163,0.976
SaverLearning,3.069,33266.658,0.534,165,0.976
SaverLearning,3.058,33270.292,0.505,161,0.976
SaverLearning,3.138,33274.009,0.509,164,0.976
SaverLearning,3.076,33277.684,0.529,164,0.976
SaverLearning,3.118,33281.408,0.533,161,0.976
SaverLearning,3.075,33285.076,0.524,161,0.976
SaverLearning,3.034,33288.616,0.438,162,0.976
SaverLearning,3.042,33292.244,0.517,168,0.976
SaverLearning,3.071,33295.956,0.568,162,0.976
SaverLearning,3.049,33299.567,0.491,161,0.976
SaverLearning,3.125,33303.309,0.528,165,0.976
SaverLearning,3.125,33306.972,0.471,164,0.976
SaverLearning,3.075,33310.651,0.532,161,0.976
SaverLearning,3.023,33314.315,0.568,164,0.976
SaverLearning,2.977,33317.881,0.517,162,0.976
