Brain name,Time to update policy,Time since start of training,Time for last experience collection,Number of experiences used for training,Mean return
SaverLearning,0.685,2344.695,7.805,10255,0.946
SaverLearning,0.689,2353.731,7.688,10241,0.946
SaverLearning,0.759,2362.836,7.589,10251,0.946
SaverLearning,0.676,2371.716,7.597,10245,0.947
SaverLearning,0.686,2380.820,7.769,10249,0.947
SaverLearning,0.686,2389.820,7.664,10251,0.947
SaverLearning,0.688,2398.770,7.614,10245,0.947
SaverLearning,0.700,2407.628,7.531,10247,0.947
SaverLearning,0.691,2416.760,7.788,10254,0.948
SaverLearning,0.717,2425.616,7.510,10241,0.948
SaverLearning,0.720,2434.804,7.803,10242,0.948
SaverLearning,0.769,2443.747,7.553,10252,0.948
SaverLearning,0.692,2452.796,7.713,10252,0.948
SaverLearning,0.751,2461.616,7.448,10243,0.949
SaverLearning,0.697,2470.594,7.636,10262,0.949
SaverLearning,0.707,2479.474,7.526,10242,0.949
SaverLearning,0.725,2488.364,7.529,10244,0.949
SaverLearning,0.690,2497.100,7.422,10245,0.949
SaverLearning,0.696,2505.965,7.533,10255,0.949
SaverLearning,0.692,2515.006,7.690,10260,0.950
SaverLearning,0.718,2524.045,7.701,10249,0.950
SaverLearning,0.677,2533.020,7.657,10253,0.950
SaverLearning,0.680,2541.990,7.635,10245,0.950
SaverLearning,0.703,2550.957,7.613,10251,0.950
SaverLearning,0.682,2559.691,7.435,10242,0.950
SaverLearning,0.679,2568.493,7.492,10247,0.951
SaverLearning,0.709,2577.392,7.547,10255,0.951
SaverLearning,0.684,2586.419,7.686,10256,0.951
SaverLearning,0.676,2595.435,7.699,10250,0.951
SaverLearning,0.713,2604.402,7.605,10256,0.951
SaverLearning,0.680,2613.659,7.918,10256,0.951
SaverLearning,0.692,2622.519,7.506,10250,0.952
SaverLearning,0.695,2631.439,7.612,10246,0.952
SaverLearning,0.681,2640.244,7.488,10250,0.952
SaverLearning,0.682,2649.155,7.584,10249,0.952
SaverLearning,0.688,2658.267,7.747,10243,0.952
SaverLearning,0.683,2667.239,7.645,10245,0.952
SaverLearning,0.690,2676.225,7.656,10247,0.953
SaverLearning,0.689,2685.172,7.617,10242,0.953
SaverLearning,0.702,2694.058,7.521,10242,0.953
SaverLearning,0.675,2702.768,7.407,10243,0.953
SaverLearning,0.677,2711.665,7.585,10242,0.953
SaverLearning,0.682,2720.415,7.425,10254,0.953
SaverLearning,0.731,2729.460,7.635,10255,0.953
SaverLearning,0.684,2738.362,7.577,10251,0.954
SaverLearning,0.684,2747.181,7.526,10245,0.954
SaverLearning,0.732,2756.109,7.557,10256,0.954
SaverLearning,0.686,2764.928,7.484,10242,0.954
SaverLearning,0.715,2773.753,7.461,10246,0.954
SaverLearning,0.726,2782.440,7.335,10258,0.954
SaverLearning,0.684,2791.402,7.637,10244,0.954
SaverLearning,0.713,2800.339,7.562,10251,0.955
SaverLearning,0.723,2809.291,7.579,10252,0.955
SaverLearning,0.693,2818.325,7.700,10244,0.955
SaverLearning,0.683,2827.202,7.544,10249,0.955
SaverLearning,0.689,2836.365,7.817,10250,0.955
